,dots_exten,geometry,lon,lat,Alpha-2 code,Country,Alpha-3 code,Numeric
13543,15.2753,POINT (103.01874999999387 5.479583333476228),103.01874999999387,5.479583333476228,MY,Malaysia,MYS,458.0
13544,161.884,POINT (100.37416666666053 5.507916663246249),100.37416666666053,5.507916663246249,MY,Malaysia,MYS,458.0
13545,5.85763,POINT (102.98958333332695 5.510416666810215),102.98958333332695,5.510416666810215,MY,Malaysia,MYS,458.0
13546,4.33375,POINT (102.97958333332696 5.518750000143996),102.97958333332696,5.518750000143996,MY,Malaysia,MYS,458.0
13547,13.1137,POINT (102.93999999934806 5.532500001413325),102.93999999934806,5.532500001413325,MY,Malaysia,MYS,458.0
13548,630.687,POINT (100.34541666666064 5.567916666811755),100.34541666666064,5.567916666811755,MY,Malaysia,MYS,458.0
13549,0.145277,POINT (100.3420833333272 5.613750000146069),100.3420833333272,5.613750000146069,MY,Malaysia,MYS,458.0
13550,0.968404,POINT (100.34041666666064 5.644583333480114),100.34041666666064,5.644583333480114,MY,Malaysia,MYS,458.0
13551,118.532,POINT (102.76541666666049 5.64958333348028),102.76541666666049,5.64958333348028,MY,Malaysia,MYS,458.0
13552,1206.27,POINT (100.37791666666044 5.672083333480828),100.37791666666044,5.672083333480828,MY,Malaysia,MYS,458.0
13553,5.07699,POINT (102.72541666666058 5.672916666814217),102.72541666666058,5.672916666814217,MY,Malaysia,MYS,458.0
13554,0.727111,POINT (100.3512499999938 5.702916666814815),100.3512499999938,5.702916666814815,MY,Malaysia,MYS,458.0
13555,4.82921,POINT (102.69083333332719 5.704583329916204),102.69083333332719,5.704583329916204,MY,Malaysia,MYS,458.0
13556,4.73482,POINT (102.68833333396515 5.705833334763781),102.68833333396515,5.705833334763781,MY,Malaysia,MYS,458.0
13557,17.8063,POINT (100.35624999999396 5.722916666815479),100.35624999999396,5.722916666815479,MY,Malaysia,MYS,458.0
13558,139.129,POINT (102.65249999999361 5.748749996583854),102.65249999999361,5.748749996583854,MY,Malaysia,MYS,458.0
13559,9.06953,POINT (102.64416666729596 5.760833334769131),102.64416666729596,5.760833334769131,MY,Malaysia,MYS,458.0
13560,0.269615,POINT (102.63208333332716 5.777916666816623),102.63208333332716,5.777916666816623,MY,Malaysia,MYS,458.0
13561,0.151626,POINT (100.36791666666068 5.790416666817009),100.36791666666068,5.790416666817009,MY,Malaysia,MYS,458.0
13562,1.3436,POINT (100.36791666666068 5.812083333484054),100.36791666666068,5.812083333484054,MY,Malaysia,MYS,458.0
13563,6.2958,POINT (100.36791666666068 5.819583333484502),100.36791666666068,5.819583333484502,MY,Malaysia,MYS,458.0
13564,160.931,POINT (102.56041666666044 5.828333333948592),102.56041666666044,5.828333333948592,MY,Malaysia,MYS,458.0
13565,120.005,POINT (100.36541666666056 5.838750000151435),100.36541666666056,5.838750000151435,MY,Malaysia,MYS,458.0
13566,4.64562,POINT (100.36374999999384 5.849583333484929),100.36374999999384,5.849583333484929,MY,Malaysia,MYS,458.0
13567,2.84753,POINT (100.36291666666068 5.852916666818373),100.36291666666068,5.852916666818373,MY,Malaysia,MYS,458.0
13568,468.036,POINT (102.51374999999382 5.866250000152149),102.51374999999382,5.866250000152149,MY,Malaysia,MYS,458.0
13569,13.6334,POINT (100.35958333332724 5.872083333485534),100.35958333332724,5.872083333485534,MY,Malaysia,MYS,458.0
13570,29.2573,POINT (102.4670833333272 5.920416666820074),102.4670833333272,5.920416666820074,MY,Malaysia,MYS,458.0
13571,73.6363,POINT (100.35624999999379 5.924583333486737),100.35624999999379,5.924583333486737,MY,Malaysia,MYS,458.0
13572,133.74,POINT (80.48624999999481 5.938750000153675),80.48624999999481,5.938750000153675,LK,Sri Lanka,LKA,144.0
13573,310.886,POINT (80.55291666666153 5.943750000154012),80.55291666666153,5.943750000154012,LK,Sri Lanka,LKA,144.0
13574,2.25767,POINT (80.64208333332795 5.950416666820729),80.64208333332795,5.950416666820729,LK,Sri Lanka,LKA,144.0
13575,9.47342,POINT (80.67291666666142 5.959583333487558),80.67291666666142,5.959583333487558,LK,Sri Lanka,LKA,144.0
13576,2.1944,POINT (80.39541666666145 5.963750000154505),80.39541666666145,5.963750000154505,LK,Sri Lanka,LKA,144.0
13577,20.475,POINT (80.6929166666614 5.964583333487894),80.6929166666614,5.964583333487894,LK,Sri Lanka,LKA,144.0
13578,72.2297,POINT (80.38208333332807 5.966250000154446),80.38208333332807,5.966250000154446,LK,Sri Lanka,LKA,144.0
13579,1.43531,POINT (102.4437499999936 5.971250000154612),102.4437499999936,5.971250000154612,MY,Malaysia,MYS,458.0
13580,8.39311,POINT (80.42791666666147 5.972083333487944),80.42791666666147,5.972083333487944,LK,Sri Lanka,LKA,144.0
13581,56.3622,POINT (80.31624999999485 5.992083333488267),80.31624999999485,5.992083333488267,LK,Sri Lanka,LKA,144.0
13582,1.3928,POINT (100.34458333332725 5.9929166668216),100.34458333332725,5.9929166668216,MY,Malaysia,MYS,458.0
13583,4.78004,POINT (80.29291666666143 5.99500000063108),80.29291666666143,5.99500000063108,LK,Sri Lanka,LKA,144.0
13584,1.73381,POINT (80.74583333270328 5.9950000014583225),80.74583333270328,5.9950000014583225,LK,Sri Lanka,LKA,144.0
13585,117.226,POINT (102.43208333332728 5.996250000155044),102.43208333332728,5.996250000155044,MY,Malaysia,MYS,458.0
13586,18.13,POINT (80.75624999999468 6.00208333348877),80.75624999999468,6.00208333348877,LK,Sri Lanka,LKA,144.0
13587,42.1918,POINT (80.24249999999472 6.029583329922957),80.24249999999472,6.029583329922957,LK,Sri Lanka,LKA,144.0
13588,65.6609,POINT (80.22374999999477 6.03708333348942),80.22374999999477,6.03708333348942,LK,Sri Lanka,LKA,144.0
13589,52.0709,POINT (80.80583333332788 6.037916663256738),80.80583333332788,6.037916663256738,LK,Sri Lanka,LKA,144.0
13590,4.58671,POINT (80.83291666666122 6.04458333348947),80.83291666666122,6.04458333348947,LK,Sri Lanka,LKA,144.0
13591,23.1548,POINT (100.32708333332721 6.046250000156363),100.32708333332721,6.046250000156363,MY,Malaysia,MYS,458.0
13592,2.47168,POINT (102.40458333332725 6.056250000156524),102.40458333332725,6.056250000156524,MY,Malaysia,MYS,458.0
13593,437.099,POINT (80.17541666666125 6.063750000156745),80.17541666666125,6.063750000156745,LK,Sri Lanka,LKA,144.0
13594,28.7712,POINT (80.89249999999458 6.063749996590559),80.89249999999458,6.063749996590559,LK,Sri Lanka,LKA,144.0
13595,9.00248,POINT (102.3970833333272 6.074166667305178),102.3970833333272,6.074166667305178,MY,Malaysia,MYS,458.0
13596,2.36476,POINT (80.94208333332796 6.08541666682396),80.94208333332796,6.08541666682396,LK,Sri Lanka,LKA,144.0
13597,25.0415,POINT (80.94541666666123 6.086250000157349),80.94541666666123,6.086250000157349,LK,Sri Lanka,LKA,144.0
13598,0.678937,POINT (80.9720833333281 6.088750000157233),80.9720833333281,6.088750000157233,LK,Sri Lanka,LKA,144.0
13599,0.580945,POINT (81.00541666666129 6.102916666824399),81.00541666666129,6.102916666824399,LK,Sri Lanka,LKA,144.0
13600,1.79367,POINT (80.12541666666158 6.105416666824453),80.12541666666158,6.105416666824453,LK,Sri Lanka,LKA,144.0
13601,188.105,POINT (81.0229166666615 6.106250000157843),81.0229166666615,6.106250000157843,LK,Sri Lanka,LKA,144.0
13602,1605.37,POINT (100.28541666666058 6.107916666824565),100.28541666666058,6.107916666824565,MY,Malaysia,MYS,458.0
13603,5.76026,POINT (80.12499999999488 6.109583329924874),80.12499999999488,6.109583329924874,LK,Sri Lanka,LKA,144.0
13604,1.5298,POINT (81.10333333270933 6.1208333348034785),81.10333333270933,6.1208333348034785,LK,Sri Lanka,LKA,144.0
13605,43.5277,POINT (102.36874999999361 6.132083333491664),102.36874999999361,6.132083333491664,MY,Malaysia,MYS,458.0
13606,0.241944,POINT (81.13791666666123 6.136250000158441),81.13791666666123,6.136250000158441,LK,Sri Lanka,LKA,144.0
13607,1.8896,POINT (100.27708333332731 6.138750000158552),100.27708333332731,6.138750000158552,MY,Malaysia,MYS,458.0
13608,0.215724,POINT (81.15291666666138 6.143750000158718),81.15291666666138,6.143750000158718,LK,Sri Lanka,LKA,144.0
13609,40.6418,POINT (80.0995833333281 6.148750000158714),80.0995833333281,6.148750000158714,LK,Sri Lanka,LKA,144.0
13610,0.558935,POINT (102.35583333332721 6.151249996592753),102.35583333332721,6.151249996592753,MY,Malaysia,MYS,458.0
13611,0.879034,POINT (100.2687499999937 6.165000000647012),100.2687499999937,6.165000000647012,MY,Malaysia,MYS,458.0
13612,47.4379,POINT (102.34458333332702 6.167916666825818),102.34458333332702,6.167916666825818,MY,Malaysia,MYS,458.0
13613,1.17925,POINT (100.2645833333271 6.172916666825813),100.2645833333271,6.172916666825813,MY,Malaysia,MYS,458.0
13614,2.29846,POINT (102.32958333332726 6.175416666826095),102.32958333332726,6.175416666826095,MY,Malaysia,MYS,458.0
13615,2466.92,POINT (102.24458333332711 6.182083333492983),102.24458333332711,6.182083333492983,MY,Malaysia,MYS,458.0
13616,2.46313,POINT (81.2462499999948 6.182916666826316),81.2462499999948,6.182916666826316,LK,Sri Lanka,LKA,144.0
13617,10.4034,POINT (81.1787499999947 6.1837500001595345),81.1787499999947,6.1837500001595345,LK,Sri Lanka,LKA,144.0
13618,0.395187,POINT (102.29374999999396 6.187916666826311),102.29374999999396,6.187916666826311,MY,Malaysia,MYS,458.0
13619,5.68641,POINT (102.22999999999382 6.189583329927018),102.22999999999382,6.189583329927018,MY,Malaysia,MYS,458.0
13620,35.9591,POINT (81.2962499999947 6.197083333493083),81.2962499999947,6.197083333493083,LK,Sri Lanka,LKA,144.0
13621,10.0247,POINT (80.06499999937989 6.199166668144187),80.06499999937989,6.199166668144187,LK,Sri Lanka,LKA,144.0
13622,22.9167,POINT (100.24749999999392 6.2037499965941265),100.24749999999392,6.2037499965941265,MY,Malaysia,MYS,458.0
13623,25.3145,POINT (102.16124999999386 6.20541666682692),102.16124999999386,6.20541666682692,MY,Malaysia,MYS,458.0
13624,89.0297,POINT (102.14750000060837 6.2066666681448055),102.14750000060837,6.2066666681448055,MY,Malaysia,MYS,458.0
13625,0.140201,POINT (102.2295833333273 6.207083333493415),102.2295833333273,6.207083333493415,MY,Malaysia,MYS,458.0
13626,23.1751,POINT (102.14208333332726 6.208333333984456),102.14208333332726,6.208333333984456,MY,Malaysia,MYS,458.0
13627,122.616,POINT (80.0579166666613 6.220416666827191),80.0579166666613,6.220416666827191,LK,Sri Lanka,LKA,144.0
13628,153.13,POINT (100.21124999999392 6.241250000161074),100.21124999999392,6.241250000161074,MY,Malaysia,MYS,458.0
13629,632.996,POINT (102.09071160343535 6.242378190599027),102.09071160343535,6.242378190599027,TH,Thailand,THA,764.0
13630,0.621582,POINT (81.38041666666146 6.246250000161069),81.38041666666146,6.246250000161069,LK,Sri Lanka,LKA,144.0
13631,3.20247,POINT (102.05083333332703 6.270416663262495),102.05083333332703,6.270416663262495,TH,Thailand,THA,764.0
13632,2.11911,POINT (81.42041666666137 6.275416666828335),81.42041666666137,6.275416666828335,LK,Sri Lanka,LKA,144.0
13633,1.35269,POINT (100.17791666666056 6.279583333495339),100.17791666666056,6.279583333495339,MY,Malaysia,MYS,458.0
13634,1.99187,POINT (99.75124999999377 6.280416666828501),99.75124999999377,6.280416666828501,MY,Malaysia,MYS,458.0
13635,0.131113,POINT (100.17374999999396 6.286250000161999),100.17374999999396,6.286250000161999,MY,Malaysia,MYS,458.0
13636,0.236081,POINT (102.0117201306033 6.295574395684241),102.0117201306033,6.295574395684241,TH,Thailand,THA,764.0
13637,0.404567,POINT (100.16541666666069 6.306250000162493),100.16541666666069,6.306250000162493,MY,Malaysia,MYS,458.0
13638,2.72692,POINT (99.80291666666074 6.315416666829492),99.80291666666074,6.315416666829492,MY,Malaysia,MYS,458.0
13639,27.5876,POINT (99.71791666666076 6.316250000162825),99.71791666666076,6.316250000162825,MY,Malaysia,MYS,458.0
13640,2.52717,POINT (100.16083333332722 6.317916663263702),100.16083333332722,6.317916663263702,MY,Malaysia,MYS,458.0
13641,9.32306,POINT (99.84958333332736 6.319166667328204),99.84958333332736,6.319166667328204,MY,Malaysia,MYS,458.0
13642,5.80442,POINT (80.03166666666147 6.3220833299305355),80.03166666666147,6.3220833299305355,LK,Sri Lanka,LKA,144.0
13643,19.3857,POINT (99.82291666666049 6.3229166668297125),99.82291666666049,6.3229166668297125,MY,Malaysia,MYS,458.0
13644,0.212691,POINT (81.48791666666148 6.327083333496375),81.48791666666148,6.327083333496375,LK,Sri Lanka,LKA,144.0
13645,1.82331,POINT (100.15291666666064 6.340416666829981),100.15291666666064,6.340416666829981,MY,Malaysia,MYS,458.0
13646,2.77141,POINT (80.02416666666142 6.343749996598092),80.02416666666142,6.343749996598092,LK,Sri Lanka,LKA,144.0
13647,35.9286,POINT (99.71874999999392 6.353333333998137),99.71874999999392,6.353333333998137,MY,Malaysia,MYS,458.0
13648,23.9023,POINT (81.51958333332794 6.360416666830247),81.51958333332794,6.360416666830247,LK,Sri Lanka,LKA,144.0
13649,359.55,POINT (100.13874999999382 6.380416666830911),100.13874999999382,6.380416666830911,MY,Malaysia,MYS,458.0
13650,0.136772,POINT (81.56916666605576 6.3850000014947454),81.56916666605576,6.3850000014947454,LK,Sri Lanka,LKA,144.0
13651,1.91523,POINT (99.90124999999375 6.390416666831243),99.90124999999375,6.390416666831243,MY,Malaysia,MYS,458.0
13652,0.813878,POINT (99.73291666666051 6.411250000164955),99.73291666666051,6.411250000164955,MY,Malaysia,MYS,458.0
13653,1.11805,POINT (100.12416666666059 6.414583329933237),100.12416666666059,6.414583329933237,MY,Malaysia,MYS,458.0
13654,0.61094,POINT (81.61333333332806 6.425416663266901),81.61333333332806,6.425416663266901,LK,Sri Lanka,LKA,144.0
13655,364.177,POINT (79.995833333328 6.427083329933794),79.995833333328,6.427083329933794,LK,Sri Lanka,LKA,144.0
13656,0.157976,POINT (99.86958333332728 6.427916666831948),99.86958333332728,6.427916666831948,MY,Malaysia,MYS,458.0
13657,1.09908,POINT (100.11874999999372 6.432083333498781),100.11874999999372,6.432083333498781,MY,Malaysia,MYS,458.0
13658,0.963367,POINT (81.62791666666152 6.438750000165669),81.62791666666152,6.438750000165669,LK,Sri Lanka,LKA,144.0
13659,293.694,POINT (101.8312499999937 6.44500000067336),101.8312499999937,6.44500000067336,TH,Thailand,THA,764.0
13660,6.27377,POINT (101.8270833333271 6.4470833334991084),101.8270833333271,6.4470833334991084,TH,Thailand,THA,764.0
13661,83.3299,POINT (101.81791666666066 6.451250000165885),101.81791666666066,6.451250000165885,TH,Thailand,THA,764.0
13662,0.366141,POINT (100.11541666666062 6.459583333499495),100.11541666666062,6.459583333499495,MY,Malaysia,MYS,458.0
13663,3.71927,POINT (99.82833333272572 6.4608333348350016),99.82833333272572,6.4608333348350016,MY,Malaysia,MYS,458.0
13664,110.458,POINT (79.98124999999453 6.475416666833212),79.98124999999453,6.475416666833212,LK,Sri Lanka,LKA,144.0
13665,1.11592,POINT (81.69833333332804 6.496249996602614),81.69833333332804,6.496249996602614,LK,Sri Lanka,LKA,144.0
13666,0.23873,POINT (100.10208333332719 6.4970833335002),100.10208333332719,6.4970833335002,MY,Malaysia,MYS,458.0
13667,3.30072,POINT (101.77291666666042 6.506666667345996),101.77291666666042,6.506666667345996,TH,Thailand,THA,764.0
13668,25.2662,POINT (81.71041666666122 6.517916666834083),81.71041666666122,6.517916666834083,LK,Sri Lanka,LKA,144.0
13669,1.09339,POINT (100.068749999994 6.533750000167743),100.068749999994,6.533750000167743,TH,Thailand,THA,764.0
13670,32.7126,POINT (101.75291666666044 6.533750000167743),101.75291666666044,6.533750000167743,TH,Thailand,THA,764.0
13671,0.130854,POINT (99.67666666725802 6.5400000015087585),99.67666666725802,6.5400000015087585,MY,Malaysia,MYS,458.0
13672,20.5162,POINT (100.12374999999406 6.557083333501851),100.12374999999406,6.557083333501851,TH,Thailand,THA,764.0
13673,156.055,POINT (79.96541666666138 6.567083333502012),79.96541666666138,6.567083333502012,LK,Sri Lanka,LKA,144.0
13674,4.30878,POINT (101.73124999999396 6.567083333502012),101.73124999999396,6.567083333502012,TH,Thailand,THA,764.0
13675,54.0638,POINT (79.96458333332822 6.5737500001687295),79.96458333332822,6.5737500001687295,LK,Sri Lanka,LKA,144.0
13676,973.455,POINT (79.95708333332794 6.5862500001689455),79.95708333332794,6.5862500001689455,LK,Sri Lanka,LKA,144.0
13677,0.130373,POINT (81.74458333332814 6.5862500001689455),81.74458333332814,6.5862500001689455,LK,Sri Lanka,LKA,144.0
13678,206.223,POINT (100.01874999999393 6.599583333502721),100.01874999999393,6.599583333502721,TH,Thailand,THA,764.0
13679,0.126813,POINT (99.61291666666062 6.616250000169941),99.61291666666062,6.616250000169941,TH,Thailand,THA,764.0
13680,1.28092,POINT (99.99083333392053 6.615833334848844),99.99083333392053,6.615833334848844,TH,Thailand,THA,764.0
13681,20.5456,POINT (101.69708333332721 6.620416666836604),101.69708333332721,6.620416666836604,TH,Thailand,THA,764.0
13682,54.1569,POINT (101.68541666666033 6.640416666837098),101.68541666666033,6.640416666837098,TH,Thailand,THA,764.0
13683,0.505179,POINT (101.68208333332706 6.64208333350382),101.68208333332706,6.64208333350382,TH,Thailand,THA,764.0
13684,0.280029,POINT (99.618333333919 6.6466666681849915),99.618333333919,6.6466666681849915,TH,Thailand,THA,764.0
13685,0.923785,POINT (99.95708333332738 6.660416666837364),99.95708333332738,6.660416666837364,TH,Thailand,THA,764.0
13686,0.110363,POINT (81.77208333332817 6.670416666837696),81.77208333332817,6.670416666837696,LK,Sri Lanka,LKA,144.0
13687,0.760152,POINT (99.95124999999382 6.674166667361874),99.95124999999382,6.674166667361874,TH,Thailand,THA,764.0
13688,0.194715,POINT (99.64208333332738 6.6845833335046905),99.64208333332738,6.6845833335046905,TH,Thailand,THA,764.0
13689,6.85171,POINT (101.65124999999398 6.693750000171633),101.65124999999398,6.693750000171633,TH,Thailand,THA,764.0
13690,5.256,POINT (79.90958333332816 6.6970833335049065),79.90958333332816,6.6970833335049065,LK,Sri Lanka,LKA,144.0
13691,0.176965,POINT (81.79291666666148 6.702916666838462),81.79291666666148,6.702916666838462,LK,Sri Lanka,LKA,144.0
13692,0.111888,POINT (99.64541666666065 6.7037500001717945),99.64541666666065,6.7037500001717945,TH,Thailand,THA,764.0
13693,270.216,POINT (101.64249999999367 6.710416663276533),101.64249999999367,6.710416663276533,TH,Thailand,THA,764.0
13694,0.111012,POINT (99.91374999999402 6.7129166668385665),99.91374999999402,6.7129166668385665,TH,Thailand,THA,764.0
13695,2.43787,POINT (99.91458333332736 6.72458333350562),99.91458333332736,6.72458333350562,TH,Thailand,THA,764.0
13696,1.80226,POINT (101.62749999999369 6.72624999661042),101.62749999999369,6.72624999661042,TH,Thailand,THA,764.0
13697,97.7738,POINT (99.90624999999375 6.734583333505952),99.90624999999375,6.734583333505952,TH,Thailand,THA,764.0
13698,818.488,POINT (79.89333333391454 6.7408333348599285),79.89333333391454,6.7408333348599285,LK,Sri Lanka,LKA,144.0
13699,0.748014,POINT (99.86624999999384 6.747916666839558),99.86624999999384,6.747916666839558,TH,Thailand,THA,764.0
13700,5.35911,POINT (81.82416666666131 6.7679166632786405),81.82416666666131,6.7679166632786405,LK,Sri Lanka,LKA,144.0
13701,9.6145,POINT (99.83958333332737 6.783750000173768),99.83958333332737,6.783750000173768,TH,Thailand,THA,764.0
13702,39.406,POINT (79.87374999999469 6.793750000173873),79.87374999999469,6.793750000173873,LK,Sri Lanka,LKA,144.0
13703,6.46537,POINT (101.58374999999387 6.80125000017415),101.58374999999387,6.80125000017415,TH,Thailand,THA,764.0
13704,12.9261,POINT (81.82291666666123 6.815416666841088),81.82291666666123,6.815416666841088,LK,Sri Lanka,LKA,144.0
13705,0.852568,POINT (93.85791666666091 6.8162500001744775),93.85791666666091,6.8162500001744775,ID,Indonesia,IDN,360.0
13706,0.639876,POINT (99.7945833333273 6.818750000174532),99.7945833333273,6.818750000174532,TH,Thailand,THA,764.0
13707,2.2166,POINT (101.56541666666061 6.832916666841527),101.56541666666061,6.832916666841527,TH,Thailand,THA,764.0
13708,110.922,POINT (99.74624999999395 6.843750000175191),99.74624999999395,6.843750000175191,TH,Thailand,THA,764.0
13709,0.115459,POINT (101.53624999999369 6.85291666684202),101.53624999999369,6.85291666684202,TH,Thailand,THA,764.0
13710,9.36871,POINT (81.83124999999467 6.855416666842075),81.83124999999467,6.855416666842075,LK,Sri Lanka,LKA,144.0
13711,0.692977,POINT (101.00374999999377 6.856250000175464),101.00374999999377,6.856250000175464,TH,Thailand,THA,764.0
13712,117.595,POINT (101.06291666666044 6.856250000175464),101.06291666666044,6.856250000175464,TH,Thailand,THA,764.0
13713,1.13432,POINT (99.72124999999403 6.860416666842241),99.72124999999403,6.860416666842241,TH,Thailand,THA,764.0
13714,58.499,POINT (101.1087499999939 6.86125000017563),101.1087499999939,6.86125000017563,TH,Thailand,THA,764.0
13715,1.17864,POINT (101.50958333332721 6.862083333508963),101.50958333332721,6.862083333508963,TH,Thailand,THA,764.0
13716,0.431957,POINT (99.7029166666606 6.869583333509013),99.7029166666606,6.869583333509013,TH,Thailand,THA,764.0
13717,123.899,POINT (100.96916666723962 6.870833334871179),100.96916666723962,6.870833334871179,TH,Thailand,THA,764.0
13718,3.4362,POINT (101.33124999999382 6.872083333509295),101.33124999999382,6.872083333509295,TH,Thailand,THA,764.0
13719,0.642619,POINT (101.47541666666046 6.874583333509179),101.47541666666046,6.874583333509179,TH,Thailand,THA,764.0
13720,1.18981,POINT (101.21791666666047 6.875416666842568),101.21791666666047,6.875416666842568,TH,Thailand,THA,764.0
13721,8.4902,POINT (101.30208333332706 6.882500000714913),101.30208333332706,6.882500000714913,TH,Thailand,THA,764.0
13722,164.522,POINT (101.34458333332708 6.88541666684273),101.34458333332708,6.88541666684273,TH,Thailand,THA,764.0
13723,0.286125,POINT (101.44791666666043 6.88541666684273),101.44791666666043,6.88541666684273,TH,Thailand,THA,764.0
13724,640.923,POINT (101.2737499999937 6.892083333509618),101.2737499999937,6.892083333509618,TH,Thailand,THA,764.0
13725,4.69951,POINT (100.90041666666059 6.915416666843726),100.90041666666059,6.915416666843726,TH,Thailand,THA,764.0
13726,0.612053,POINT (81.84874999999471 6.921250000177054),81.84874999999471,6.921250000177054,LK,Sri Lanka,LKA,144.0
13727,0.627319,POINT (99.73541666666063 6.922916666843776),99.73541666666063,6.922916666843776,TH,Thailand,THA,764.0
13728,111.358,POINT (79.84874999999494 6.9429166668440985),79.84874999999494,6.9429166668440985,LK,Sri Lanka,LKA,144.0
13729,0.195065,POINT (99.70624999999404 6.947083333511102),99.70624999999404,6.947083333511102,TH,Thailand,THA,764.0
13730,3.01806,POINT (100.82624999999393 6.951250000177708),100.82624999999393,6.951250000177708,TH,Thailand,THA,764.0
13731,1.48579,POINT (100.83124999999393 6.951250000177708),100.83124999999393,6.951250000177708,TH,Thailand,THA,764.0
13732,0.273754,POINT (93.92541666666085 6.954583333511152),93.92541666666085,6.954583333511152,ID,Indonesia,IDN,360.0
13733,0.119418,POINT (99.73958333332723 6.957083333511207),99.73958333332723,6.957083333511207,TH,Thailand,THA,764.0
13734,9.53205,POINT (99.7445833333274 6.957916666844596),99.7445833333274,6.957916666844596,TH,Thailand,THA,764.0
13735,0.143375,POINT (99.69041666666072 6.973750000178256),99.69041666666072,6.973750000178256,TH,Thailand,THA,764.0
13736,4.06924,POINT (100.77374999999381 6.97791666684509),100.77374999999381,6.97791666684509,TH,Thailand,THA,764.0
13737,3.2116,POINT (81.86541666666142 6.978750000178422),81.86541666666142,6.978750000178422,LK,Sri Lanka,LKA,144.0
13738,2720.61,POINT (79.87041666666124 6.979583333511812),79.87041666666124,6.979583333511812,LK,Sri Lanka,LKA,144.0
13739,0.419098,POINT (93.73374999999419 6.979583333511812),93.73374999999419,6.979583333511812,ID,Indonesia,IDN,360.0
13740,0.105818,POINT (79.87041666666124 6.982916666845085),79.87041666666124,6.982916666845085,LK,Sri Lanka,LKA,144.0
13741,0.130864,POINT (99.67708333332729 6.983750000178588),99.67708333332729,6.983750000178588,TH,Thailand,THA,764.0
13742,49.5451,POINT (79.86874999999492 7.001250000179027),79.86874999999492,7.001250000179027,LK,Sri Lanka,LKA,144.0
13743,0.618079,POINT (93.70166666666086 7.010416663288481),93.70166666666086,7.010416663288481,ID,Indonesia,IDN,360.0
13744,1.72821,POINT (99.68041666666073 7.017916666845849),99.68041666666073,7.017916666845849,TH,Thailand,THA,764.0
13745,0.142415,POINT (99.67624999999396 7.027083333512849),99.67624999999396,7.027083333512849,TH,Thailand,THA,764.0
13746,3.10524,POINT (81.87041666666141 7.042916666846509),81.87041666666141,7.042916666846509,LK,Sri Lanka,LKA,144.0
13747,186.476,POINT (100.70458333332732 7.058750000180396),100.70458333332732,7.058750000180396,TH,Thailand,THA,764.0
13748,0.27528,POINT (99.70208333332727 7.067500000732423),99.70208333332727,7.067500000732423,TH,Thailand,THA,764.0
13749,9.69807,POINT (99.71624999999403 7.089583333514383),99.71624999999403,7.089583333514383,TH,Thailand,THA,764.0
13750,1.97713,POINT (99.68208333332728 7.123750000181815),99.68208333332728,7.123750000181815,TH,Thailand,THA,764.0
13751,10.1064,POINT (99.74208333332734 7.131250000181922),99.74208333332734,7.131250000181922,TH,Thailand,THA,764.0
13752,0.281116,POINT (100.50374999999389 7.135416666848698),100.50374999999389,7.135416666848698,TH,Thailand,THA,764.0
13753,16.4738,POINT (100.54624999999368 7.1391666674059024),100.54624999999368,7.1391666674059024,TH,Thailand,THA,764.0
13754,8.47893,POINT (99.70624999999404 7.141250000182254),99.70624999999404,7.141250000182254,TH,Thailand,THA,764.0
13755,22.5713,POINT (99.7445833333274 7.141250000182254),99.7445833333274,7.141250000182254,TH,Thailand,THA,764.0
13756,0.127552,POINT (93.67791666666096 7.143750000182308),93.67791666666096,7.143750000182308,ID,Indonesia,IDN,360.0
13757,659.186,POINT (100.46291666666042 7.143750000182308),100.46291666666042,7.143750000182308,TH,Thailand,THA,764.0
13758,1.17155,POINT (100.55624999999384 7.146250000182249),100.55624999999384,7.146250000182249,TH,Thailand,THA,764.0
13759,0.36823,POINT (100.56874999999371 7.15375000018247),100.56874999999371,7.15375000018247,TH,Thailand,THA,764.0
13760,0.910481,POINT (100.56874999999371 7.155416666849192),100.56874999999371,7.155416666849192,TH,Thailand,THA,764.0
13761,0.279405,POINT (93.67916666666082 7.156249996628219),93.67916666666082,7.156249996628219,ID,Indonesia,IDN,360.0
13762,0.50973,POINT (93.88041666666095 7.172083333516241),93.88041666666095,7.172083333516241,ID,Indonesia,IDN,360.0
13763,115.499,POINT (100.4162499999938 7.172083333516241),100.4162499999938,7.172083333516241,TH,Thailand,THA,764.0
13764,14.7195,POINT (81.86124999999458 7.177083333516407),81.86124999999458,7.177083333516407,LK,Sri Lanka,LKA,144.0
13765,13.0965,POINT (81.86124999999458 7.181250000183184),81.86124999999458,7.181250000183184,LK,Sri Lanka,LKA,144.0
13766,0.663155,POINT (99.67708333332712 7.187916666850072),99.67708333332712,7.187916666850072,TH,Thailand,THA,764.0
13767,0.237666,POINT (99.5645833333271 7.196250000183511),99.5645833333271,7.196250000183511,TH,Thailand,THA,764.0
13768,36.5382,POINT (100.39124999999387 7.200416666850174),100.39124999999387,7.200416666850174,TH,Thailand,THA,764.0
13769,6.86949,POINT (99.6162499999939 7.201250000183677),99.6162499999939,7.201250000183677,TH,Thailand,THA,764.0
13770,834.341,POINT (79.82791666666145 7.208750000183954),79.82791666666145,7.208750000183954,LK,Sri Lanka,LKA,144.0
13771,0.104957,POINT (93.77749999999423 7.209583329964403),93.77749999999423,7.209583329964403,ID,Indonesia,IDN,360.0
